traffic_light,step_time,reward,lanes_queue,waiting_time_per_lane
t,13595.0,-0.42000000000000004,"[0, 0, 7, 6]","[0.0, 0.0, 45.0, 46.0]"
t,13600.0,-0.42000000000000004,"[1, 1, 6, 4]","[1.0, 3.0, 50.0, 43.0]"
t,13605.0,-0.30999999999999994,"[2, 2, 2, 2]","[9.0, 12.0, 49.0, 38.0]"
t,13610.0,-0.1100000000000001,"[0, 0, 1, 2]","[10.0, 7.0, 59.0, 46.0]"
t,13615.0,-0.08999999999999986,"[0, 0, 4, 5]","[0.0, 0.0, 72.0, 63.0]"
t,13620.0,-0.3900000000000001,"[0, 0, 6, 6]","[0.0, 0.0, 79.0, 74.0]"
t,13625.0,-0.1399999999999999,"[0, 1, 5, 5]","[0.0, 5.0, 75.0, 69.0]"
t,13630.0,0.32000000000000006,"[1, 1, 4, 3]","[3.0, 10.0, 70.0, 64.0]"
t,13635.0,0.32000000000000006,"[0, 0, 1, 2]","[1.0, 0.0, 80.0, 76.0]"
t,13640.0,-0.2100000000000002,"[0, 0, 4, 4]","[0.0, 0.0, 92.0, 88.0]"
t,13645.0,-0.2999999999999998,"[0, 0, 5, 5]","[0.0, 0.0, 97.0, 91.0]"
t,13650.0,0.1399999999999999,"[0, 0, 4, 4]","[0.0, 0.0, 80.0, 75.0]"
t,13655.0,0.29000000000000004,"[1, 1, 1, 3]","[5.0, 4.0, 75.0, 75.0]"
t,13660.0,0.29000000000000004,"[0, 0, 3, 3]","[0.0, 0.0, 88.0, 87.0]"
t,13665.0,-0.29000000000000004,"[0, 0, 6, 5]","[0.0, 0.0, 111.0, 106.0]"
t,13670.0,-0.41999999999999993,"[0, 0, 6, 6]","[0.0, 0.0, 117.0, 114.0]"
t,13675.0,0.06999999999999984,"[1, 0, 5, 4]","[5.0, 0.0, 99.0, 95.0]"
t,13680.0,0.26,"[1, 0, 3, 4]","[10.0, 0.0, 83.0, 66.0]"
t,13685.0,0.3900000000000001,"[1, 1, 0, 0]","[15.0, 2.0, 56.0, 49.0]"
t,13690.0,0.3599999999999999,"[1, 1, 0, 0]","[5.0, 4.0, 36.0, 30.0]"
t,13695.0,0.33000000000000007,"[0, 0, 2, 2]","[0.0, 1.0, 42.0, 37.0]"
t,13700.0,-0.3400000000000001,"[0, 0, 5, 5]","[0.0, 0.0, 61.0, 59.0]"
t,13705.0,-0.3400000000000001,"[0, 0, 4, 5]","[0.0, 0.0, 50.0, 56.0]"
t,13710.0,-0.039999999999999813,"[1, 0, 2, 2]","[4.0, 0.0, 40.0, 46.0]"
t,13715.0,0.2899999999999999,"[1, 0, 1, 1]","[9.0, 0.0, 23.0, 32.0]"
t,13720.0,0.19999999999999996,"[1, 2, 0, 0]","[14.0, 5.0, 15.0, 20.0]"
t,13725.0,0.18000000000000005,"[0, 1, 1, 1]","[0.0, 8.0, 12.0, 16.0]"
t,13730.0,0.03999999999999998,"[0, 0, 3, 4]","[0.0, 0.0, 23.0, 30.0]"
t,13735.0,-0.38999999999999996,"[0, 0, 6, 7]","[0.0, 0.0, 50.0, 57.0]"
t,13740.0,-0.38999999999999996,"[1, 0, 3, 3]","[2.0, 0.0, 40.0, 47.0]"
t,13745.0,-0.07000000000000006,"[1, 0, 0, 0]","[7.0, 0.0, 23.0, 30.0]"
t,13750.0,0.29000000000000004,"[2, 1, 0, 0]","[13.0, 3.0, 4.0, 7.0]"
t,13755.0,0.32999999999999996,"[0, 0, 0, 1]","[4.0, 3.0, 1.0, 9.0]"
t,13760.0,0.12000000000000002,"[0, 0, 3, 4]","[0.0, 0.0, 12.0, 22.0]"
t,13765.0,-0.35,"[0, 0, 5, 5]","[0.0, 0.0, 25.0, 31.0]"
t,13770.0,-0.08999999999999997,"[0, 0, 2, 1]","[0.0, 0.0, 32.0, 21.0]"
t,13775.0,0.27999999999999997,"[1, 0, 0, 0]","[1.0, 0.0, 11.0, 8.0]"
t,13780.0,0.22999999999999998,"[1, 0, 0, 0]","[6.0, 0.0, 2.0, 1.0]"
t,13785.0,-0.06000000000000001,"[1, 1, 0, 0]","[11.0, 5.0, 0.0, 0.0]"
t,13790.0,-0.06000000000000001,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 3.0]"
t,13795.0,0.08000000000000002,"[0, 0, 3, 4]","[0.0, 0.0, 11.0, 17.0]"
t,13800.0,-0.3,"[0, 0, 3, 3]","[0.0, 0.0, 22.0, 26.0]"
t,13805.0,-0.040000000000000036,"[0, 0, 0, 0]","[0.0, 0.0, 13.0, 12.0]"
t,13810.0,0.32,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,13815.0,0.05,"[1, 0, 0, 0]","[5.0, 0.0, 0.0, 0.0]"
t,13820.0,-0.05,"[1, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0]"
t,13825.0,-0.05,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 3.0]"
t,13830.0,0.05,"[0, 0, 2, 3]","[0.0, 0.0, 5.0, 14.0]"
t,13835.0,-0.16,"[0, 0, 1, 1]","[0.0, 0.0, 9.0, 15.0]"
t,13840.0,0.04999999999999999,"[0, 0, 0, 0]","[0.0, 0.0, 2.0, 3.0]"
t,13845.0,0.13,"[0, 0, 1, 0]","[0.0, 0.0, 2.0, 0.0]"
t,13850.0,-0.11,"[0, 0, 3, 2]","[0.0, 0.0, 12.0, 5.0]"
t,13855.0,-0.33,"[0, 0, 4, 5]","[0.0, 0.0, 31.0, 23.0]"
t,13860.0,-0.33,"[0, 0, 1, 3]","[0.0, 0.0, 20.0, 27.0]"
t,13865.0,-0.03999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 2.0, 18.0]"
t,13870.0,0.3,"[1, 0, 0, 0]","[5.0, 0.0, 0.0, 2.0]"
t,13875.0,0.11,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 4.0]"
t,13880.0,-0.03,"[0, 0, 3, 3]","[0.0, 0.0, 8.0, 13.0]"
t,13885.0,-0.32,"[0, 0, 5, 5]","[0.0, 0.0, 27.0, 34.0]"
t,13890.0,-0.5,"[0, 0, 6, 6]","[0.0, 0.0, 55.0, 62.0]"
t,13895.0,-0.62,"[0, 0, 8, 7]","[0.0, 0.0, 91.0, 93.0]"
t,13900.0,-0.62,"[1, 0, 5, 4]","[2.0, 0.0, 84.0, 77.0]"
t,13905.0,-0.07999999999999985,"[1, 1, 2, 1]","[7.0, 1.0, 63.0, 52.0]"
t,13910.0,0.3999999999999999,"[2, 1, 0, 0]","[15.0, 6.0, 26.0, 18.0]"
t,13915.0,0.58,"[0, 0, 0, 1]","[6.0, 0.0, 17.0, 20.0]"
t,13920.0,0.22000000000000003,"[0, 0, 3, 4]","[0.0, 0.0, 26.0, 34.0]"
t,13925.0,-0.35000000000000003,"[0, 0, 5, 6]","[0.0, 0.0, 31.0, 46.0]"
t,13930.0,-0.05999999999999994,"[1, 0, 4, 4]","[1.0, 0.0, 38.0, 54.0]"
t,13935.0,0.04999999999999993,"[1, 0, 2, 1]","[6.0, 0.0, 30.0, 34.0]"
t,13940.0,0.18000000000000005,"[1, 2, 0, 0]","[11.0, 7.0, 24.0, 22.0]"
t,13945.0,0.04999999999999993,"[1, 2, 0, 0]","[16.0, 17.0, 9.0, 8.0]"
t,13950.0,0.04999999999999993,"[0, 0, 1, 0]","[0.0, 0.0, 10.0, 8.0]"
t,13955.0,0.37000000000000005,"[0, 0, 4, 3]","[0.0, 0.0, 24.0, 18.0]"
t,13960.0,-0.32,"[0, 0, 6, 4]","[0.0, 0.0, 40.0, 30.0]"
t,13965.0,-0.20999999999999996,"[1, 1, 3, 3]","[3.0, 1.0, 40.0, 25.0]"
t,13970.0,-0.030000000000000027,"[3, 1, 1, 0]","[12.0, 6.0, 35.0, 19.0]"
t,13975.0,-0.030000000000000027,"[0, 0, 2, 1]","[3.0, 0.0, 39.0, 21.0]"
t,13980.0,0.12,"[0, 0, 4, 3]","[0.0, 0.0, 55.0, 32.0]"
t,13985.0,-0.24,"[0, 0, 7, 7]","[0.0, 0.0, 84.0, 60.0]"
t,13990.0,-0.57,"[0, 0, 10, 9]","[0.0, 0.0, 128.0, 102.0]"
t,13995.0,-0.8599999999999999,"[0, 0, 11, 10]","[0.0, 0.0, 180.0, 150.0]"
t,14000.0,-1.0,"[0, 0, 9, 8]","[0.0, 0.0, 198.0, 171.0]"
t,14005.0,-0.13000000000000034,"[1, 1, 5, 5]","[4.0, 2.0, 172.0, 151.0]"
t,14010.0,0.6800000000000002,"[1, 1, 4, 4]","[4.0, 1.0, 142.0, 146.0]"
t,14015.0,-0.43000000000000016,"[0, 0, 3, 3]","[0.0, 0.0, 158.0, 166.0]"
t,14020.0,-0.41999999999999993,"[0, 0, 5, 7]","[0.0, 0.0, 178.0, 194.0]"
t,14025.0,-0.41999999999999993,"[0, 0, 4, 6]","[0.0, 0.0, 138.0, 159.0]"
t,14030.0,0.5300000000000002,"[0, 0, 3, 4]","[0.0, 0.0, 103.0, 127.0]"
t,14035.0,0.6999999999999997,"[0, 0, 1, 2]","[0.0, 0.0, 71.0, 92.0]"
t,14040.0,1.06,"[1, 1, 0, 0]","[2.0, 2.0, 36.0, 48.0]"
t,14045.0,0.39,"[1, 1, 0, 1]","[8.0, 6.0, 28.0, 39.0]"
t,14050.0,0.12,"[0, 0, 2, 3]","[0.0, 0.0, 35.0, 48.0]"
t,14055.0,-0.24,"[0, 0, 5, 7]","[0.0, 0.0, 54.0, 72.0]"
t,14060.0,-0.24,"[0, 0, 4, 5]","[0.0, 0.0, 43.0, 63.0]"
t,14065.0,-0.020000000000000018,"[1, 0, 2, 4]","[4.0, 0.0, 33.0, 59.0]"
t,14070.0,0.10000000000000009,"[1, 1, 0, 0]","[9.0, 4.0, 24.0, 38.0]"
t,14075.0,0.20999999999999996,"[0, 0, 1, 1]","[0.0, 0.0, 25.0, 40.0]"
t,14080.0,0.030000000000000027,"[0, 0, 4, 5]","[0.0, 0.0, 39.0, 55.0]"
t,14085.0,-0.4099999999999999,"[0, 0, 5, 7]","[0.0, 0.0, 51.0, 67.0]"
t,14090.0,-0.2100000000000002,"[1, 1, 4, 5]","[4.0, 5.0, 48.0, 75.0]"
t,14095.0,0.08000000000000007,"[2, 2, 3, 3]","[14.0, 12.0, 40.0, 46.0]"
t,14100.0,0.1399999999999999,"[3, 3, 0, 0]","[29.0, 27.0, 30.0, 26.0]"
t,14105.0,0.1399999999999999,"[0, 0, 1, 1]","[11.0, 12.0, 31.0, 27.0]"
t,14110.0,0.28000000000000014,"[0, 0, 4, 4]","[0.0, 0.0, 46.0, 40.0]"
t,14115.0,-0.09999999999999998,"[0, 0, 5, 5]","[0.0, 0.0, 57.0, 49.0]"
t,14120.0,-0.1100000000000001,"[1, 0, 2, 2]","[3.0, 0.0, 47.0, 43.0]"
t,14125.0,0.32000000000000006,"[2, 1, 0, 0]","[10.0, 2.0, 25.0, 22.0]"
t,14130.0,0.33999999999999997,"[3, 2, 0, 0]","[21.0, 8.0, 9.0, 9.0]"
t,14135.0,0.33999999999999997,"[0, 0, 2, 3]","[3.0, 0.0, 13.0, 16.0]"
t,14140.0,0.07,"[0, 0, 5, 6]","[0.0, 0.0, 33.0, 37.0]"
t,14145.0,-0.37999999999999995,"[0, 0, 7, 7]","[0.0, 0.0, 63.0, 71.0]"
t,14150.0,-0.6400000000000001,"[0, 0, 4, 6]","[0.0, 0.0, 71.0, 83.0]"
t,14155.0,-0.010000000000000009,"[1, 0, 0, 2]","[4.0, 0.0, 50.0, 65.0]"
t,14160.0,0.3900000000000001,"[1, 0, 0, 0]","[9.0, 0.0, 13.0, 29.0]"
t,14165.0,0.6399999999999999,"[0, 0, 0, 0]","[0.0, 0.0, 4.0, 17.0]"
t,14170.0,0.010000000000000009,"[0, 0, 2, 3]","[0.0, 0.0, 11.0, 25.0]"
t,14175.0,-0.34,"[0, 0, 5, 4]","[0.0, 0.0, 32.0, 42.0]"
t,14180.0,-0.5299999999999999,"[0, 0, 6, 7]","[0.0, 0.0, 59.0, 72.0]"
t,14185.0,-0.5299999999999999,"[0, 0, 4, 4]","[0.0, 0.0, 52.0, 55.0]"
t,14190.0,0.030000000000000027,"[1, 2, 1, 1]","[5.0, 8.0, 36.0, 36.0]"
t,14195.0,0.3699999999999999,"[0, 0, 1, 0]","[1.0, 7.0, 37.0, 26.0]"
t,14200.0,0.050000000000000044,"[0, 0, 4, 4]","[0.0, 0.0, 50.0, 37.0]"
t,14205.0,-0.41999999999999993,"[0, 0, 6, 6]","[0.0, 0.0, 77.0, 61.0]"
t,14210.0,-0.41999999999999993,"[0, 1, 3, 2]","[0.0, 2.0, 58.0, 43.0]"
t,14215.0,0.11999999999999988,"[1, 1, 0, 0]","[2.0, 7.0, 20.0, 21.0]"
t,14220.0,0.53,"[0, 0, 1, 1]","[0.0, 1.0, 22.0, 22.0]"
t,14225.0,0.010000000000000009,"[0, 0, 4, 3]","[0.0, 0.0, 33.0, 34.0]"
t,14230.0,-0.37,"[0, 0, 6, 6]","[0.0, 0.0, 41.0, 43.0]"
t,14235.0,-0.08999999999999997,"[1, 1, 3, 3]","[2.0, 4.0, 34.0, 51.0]"
t,14240.0,0.05999999999999994,"[2, 3, 1, 1]","[11.0, 14.0, 27.0, 37.0]"
t,14245.0,0.05999999999999994,"[0, 0, 2, 2]","[0.0, 5.0, 31.0, 41.0]"
t,14250.0,0.07999999999999996,"[0, 0, 4, 5]","[0.0, 0.0, 46.0, 60.0]"
t,14255.0,-0.34999999999999987,"[0, 0, 6, 6]","[0.0, 0.0, 58.0, 71.0]"
t,14260.0,-0.10000000000000009,"[0, 0, 3, 4]","[0.0, 0.0, 50.0, 64.0]"
t,14265.0,0.22999999999999998,"[1, 1, 2, 1]","[2.0, 1.0, 39.0, 46.0]"
t,14270.0,0.39,"[2, 1, 0, 0]","[12.0, 6.0, 23.0, 22.0]"
t,14275.0,0.39,"[0, 0, 2, 1]","[0.0, 0.0, 28.0, 23.0]"
t,14280.0,0.13,"[0, 0, 4, 5]","[0.0, 0.0, 43.0, 39.0]"
t,14285.0,-0.30999999999999994,"[0, 0, 4, 5]","[0.0, 0.0, 51.0, 51.0]"
t,14290.0,-0.1100000000000001,"[1, 0, 3, 2]","[5.0, 0.0, 44.0, 31.0]"
t,14295.0,0.13,"[1, 1, 0, 0]","[10.0, 2.0, 33.0, 22.0]"
t,14300.0,0.27,"[1, 0, 0, 0]","[1.0, 0.0, 20.0, 17.0]"
t,14305.0,0.08000000000000002,"[0, 0, 2, 3]","[0.0, 0.0, 23.0, 27.0]"
t,14310.0,-0.37999999999999995,"[0, 0, 5, 6]","[0.0, 0.0, 42.0, 52.0]"
t,14315.0,-0.37999999999999995,"[0, 1, 4, 5]","[0.0, 1.0, 42.0, 49.0]"
t,14320.0,-0.18000000000000005,"[1, 1, 2, 3]","[2.0, 6.0, 36.0, 44.0]"
t,14325.0,0.07000000000000006,"[0, 0, 1, 2]","[2.0, 0.0, 43.0, 54.0]"
t,14330.0,-0.15000000000000013,"[0, 0, 4, 4]","[0.0, 0.0, 55.0, 68.0]"
t,14335.0,-0.43999999999999995,"[0, 0, 6, 6]","[0.0, 0.0, 80.0, 97.0]"
t,14340.0,-0.43999999999999995,"[0, 1, 4, 6]","[0.0, 5.0, 67.0, 87.0]"
t,14345.0,-0.06000000000000005,"[2, 1, 3, 3]","[7.0, 10.0, 56.0, 79.0]"
t,14350.0,0.07000000000000006,"[3, 2, 2, 2]","[20.0, 17.0, 38.0, 54.0]"
t,14355.0,0.22999999999999998,"[0, 0, 2, 0]","[17.0, 5.0, 35.0, 57.0]"
t,14360.0,0.26,"[0, 0, 2, 3]","[0.0, 0.0, 43.0, 67.0]"
t,14365.0,-0.22999999999999998,"[0, 0, 5, 7]","[0.0, 0.0, 51.0, 76.0]"
t,14370.0,-0.1100000000000001,"[0, 1, 3, 4]","[0.0, 1.0, 47.0, 86.0]"
t,14375.0,0.2300000000000002,"[0, 1, 2, 3]","[0.0, 6.0, 39.0, 63.0]"
t,14380.0,0.2899999999999999,"[1, 1, 0, 1]","[5.0, 11.0, 18.0, 37.0]"
t,14385.0,0.2899999999999999,"[2, 1, 0, 0]","[13.0, 16.0, 10.0, 20.0]"
t,14390.0,0.2899999999999999,"[0, 0, 1, 1]","[2.0, 2.0, 12.0, 21.0]"
t,14395.0,0.16000000000000003,"[0, 0, 3, 4]","[0.0, 0.0, 24.0, 36.0]"
t,14400.0,-0.2899999999999999,"[0, 0, 5, 5]","[0.0, 0.0, 34.0, 48.0]"
t,14405.0,-0.17000000000000004,"[1, 1, 3, 3]","[3.0, 4.0, 32.0, 40.0]"
t,14410.0,-0.020000000000000018,"[1, 2, 2, 3]","[8.0, 13.0, 32.0, 36.0]"
t,14415.0,0.020000000000000018,"[1, 2, 1, 0]","[13.0, 23.0, 28.0, 31.0]"
t,14420.0,0.020000000000000018,"[0, 0, 2, 1]","[0.0, 0.0, 35.0, 33.0]"
t,14425.0,0.17999999999999994,"[0, 0, 4, 4]","[0.0, 0.0, 54.0, 48.0]"
t,14430.0,-0.33999999999999997,"[0, 0, 6, 6]","[0.0, 0.0, 67.0, 63.0]"
t,14435.0,-0.21999999999999997,"[1, 1, 4, 3]","[2.0, 4.0, 65.0, 57.0]"
t,14440.0,0.040000000000000036,"[1, 1, 1, 2]","[7.0, 9.0, 47.0, 38.0]"
t,14445.0,0.2799999999999999,"[1, 1, 0, 1]","[5.0, 5.0, 37.0, 32.0]"
t,14450.0,0.13,"[0, 0, 2, 3]","[0.0, 0.0, 42.0, 42.0]"
t,14455.0,-0.3999999999999999,"[0, 0, 6, 7]","[0.0, 0.0, 65.0, 67.0]"
t,14460.0,-0.74,"[0, 0, 10, 9]","[0.0, 0.0, 104.0, 108.0]"
t,14465.0,-0.74,"[1, 1, 8, 8]","[2.0, 2.0, 108.0, 106.0]"
t,14470.0,-0.4099999999999999,"[1, 2, 6, 5]","[7.0, 8.0, 102.0, 102.0]"
t,14475.0,0.020000000000000018,"[0, 0, 5, 4]","[4.0, 5.0, 105.0, 123.0]"
t,14480.0,-0.2400000000000002,"[0, 0, 6, 4]","[0.0, 0.0, 130.0, 144.0]"
t,14485.0,-0.43000000000000016,"[0, 0, 5, 7]","[0.0, 0.0, 149.0, 170.0]"
t,14490.0,-0.43000000000000016,"[1, 1, 3, 5]","[1.0, 2.0, 123.0, 145.0]"
t,14495.0,0.28000000000000025,"[2, 1, 2, 3]","[8.0, 7.0, 99.0, 121.0]"
t,14500.0,0.3599999999999999,"[0, 0, 3, 2]","[5.0, 0.0, 94.0, 120.0]"
t,14505.0,0.1299999999999999,"[0, 0, 3, 3]","[0.0, 0.0, 106.0, 132.0]"
t,14510.0,-0.3299999999999996,"[0, 0, 6, 5]","[0.0, 0.0, 106.0, 128.0]"
t,14515.0,0.3099999999999996,"[2, 1, 4, 3]","[4.0, 1.0, 108.0, 121.0]"
t,14520.0,0.3600000000000003,"[2, 2, 3, 2]","[14.0, 11.0, 84.0, 88.0]"
t,14525.0,0.3600000000000003,"[0, 0, 3, 5]","[0.0, 7.0, 101.0, 101.0]"
t,14530.0,-0.2200000000000002,"[0, 0, 5, 6]","[0.0, 0.0, 123.0, 123.0]"
t,14535.0,-0.48,"[1, 0, 6, 7]","[1.0, 0.0, 124.0, 130.0]"
t,14540.0,0.1299999999999999,"[2, 1, 4, 5]","[8.0, 5.0, 101.0, 106.0]"
t,14545.0,0.30000000000000027,"[3, 2, 4, 4]","[19.0, 13.0, 86.0, 90.0]"
t,14550.0,0.30000000000000027,"[0, 0, 3, 3]","[3.0, 1.0, 101.0, 108.0]"
t,14555.0,0.020000000000000018,"[0, 0, 5, 5]","[0.0, 0.0, 120.0, 128.0]"
t,14560.0,-0.3500000000000001,"[0, 0, 4, 4]","[0.0, 0.0, 122.0, 129.0]"
t,14565.0,0.23999999999999977,"[1, 0, 3, 3]","[2.0, 0.0, 103.0, 104.0]"
t,14570.0,0.40000000000000013,"[0, 0, 1, 1]","[0.0, 0.0, 75.0, 81.0]"
t,14575.0,0.1200000000000001,"[0, 0, 2, 3]","[0.0, 0.0, 84.0, 93.0]"
t,14580.0,-0.32000000000000006,"[0, 0, 5, 6]","[0.0, 0.0, 100.0, 115.0]"
t,14585.0,-0.32000000000000006,"[1, 0, 3, 5]","[2.0, 0.0, 74.0, 94.0]"
t,14590.0,0.26,"[1, 0, 1, 3]","[7.0, 0.0, 52.0, 72.0]"
t,14595.0,0.42999999999999994,"[0, 0, 0, 2]","[3.0, 0.0, 42.0, 63.0]"
t,14600.0,0.18000000000000016,"[0, 0, 3, 5]","[0.0, 0.0, 51.0, 81.0]"
t,14605.0,-0.3900000000000001,"[0, 0, 5, 6]","[0.0, 0.0, 73.0, 104.0]"
t,14610.0,-0.3900000000000001,"[0, 0, 4, 4]","[0.0, 0.0, 58.0, 79.0]"
t,14615.0,0.18999999999999995,"[1, 0, 2, 4]","[2.0, 0.0, 43.0, 63.0]"
t,14620.0,0.29000000000000004,"[2, 1, 0, 1]","[9.0, 3.0, 24.0, 42.0]"
t,14625.0,0.30000000000000004,"[0, 0, 2, 0]","[5.0, 0.0, 28.0, 45.0]"
t,14630.0,-0.030000000000000027,"[0, 0, 6, 5]","[0.0, 0.0, 47.0, 57.0]"
t,14635.0,-0.43999999999999995,"[0, 0, 7, 5]","[0.0, 0.0, 62.0, 67.0]"
t,14640.0,-0.15999999999999992,"[0, 0, 5, 4]","[0.0, 0.0, 61.0, 61.0]"
t,14645.0,0.26,"[1, 1, 4, 1]","[3.0, 5.0, 54.0, 47.0]"
t,14650.0,0.19999999999999996,"[1, 1, 1, 0]","[8.0, 10.0, 47.0, 33.0]"
t,14655.0,0.17999999999999994,"[1, 1, 0, 0]","[13.0, 15.0, 34.0, 17.0]"
t,14660.0,0.050000000000000044,"[2, 1, 0, 0]","[23.0, 20.0, 17.0, 7.0]"
t,14665.0,0.050000000000000044,"[0, 0, 1, 1]","[0.0, 0.0, 18.0, 8.0]"
t,14670.0,0.43999999999999995,"[0, 0, 4, 3]","[0.0, 0.0, 31.0, 20.0]"
t,14675.0,-0.30999999999999994,"[0, 0, 6, 7]","[0.0, 0.0, 56.0, 48.0]"
t,14680.0,-0.6,"[0, 0, 8, 8]","[0.0, 0.0, 77.0, 75.0]"
t,14685.0,-0.43999999999999995,"[1, 0, 5, 5]","[4.0, 0.0, 76.0, 77.0]"
t,14690.0,0.17999999999999994,"[2, 1, 1, 2]","[14.0, 2.0, 63.0, 55.0]"
t,14695.0,0.29000000000000004,"[2, 1, 0, 0]","[24.0, 7.0, 43.0, 38.0]"
t,14700.0,0.29000000000000004,"[0, 0, 2, 1]","[0.0, 0.0, 50.0, 41.0]"
t,14705.0,0.2499999999999999,"[0, 0, 5, 5]","[0.0, 0.0, 70.0, 56.0]"
t,14710.0,-0.35,"[0, 0, 6, 4]","[0.0, 0.0, 80.0, 60.0]"
t,14715.0,0.030000000000000027,"[0, 0, 4, 2]","[0.0, 0.0, 70.0, 43.0]"
t,14720.0,0.29000000000000004,"[0, 0, 1, 0]","[0.0, 0.0, 39.0, 18.0]"
t,14725.0,0.48999999999999994,"[1, 1, 0, 0]","[4.0, 2.0, 25.0, 8.0]"
t,14730.0,0.12,"[2, 1, 0, 0]","[12.0, 7.0, 5.0, 0.0]"
t,14735.0,0.04999999999999999,"[2, 1, 0, 0]","[9.0, 1.0, 1.0, 0.0]"
t,14740.0,0.19000000000000003,"[0, 0, 2, 2]","[0.0, 0.0, 7.0, 4.0]"
t,14745.0,-0.31000000000000005,"[0, 0, 5, 5]","[0.0, 0.0, 25.0, 25.0]"
t,14750.0,-0.31000000000000005,"[0, 0, 3, 3]","[0.0, 0.0, 35.0, 31.0]"
t,14755.0,-0.21999999999999997,"[2, 2, 0, 0]","[4.0, 4.0, 18.0, 20.0]"
t,14760.0,0.12,"[1, 0, 1, 0]","[7.0, 5.0, 20.0, 13.0]"
t,14765.0,0.03999999999999998,"[0, 0, 4, 2]","[0.0, 0.0, 35.0, 19.0]"
t,14770.0,-0.34,"[0, 0, 7, 6]","[0.0, 0.0, 63.0, 41.0]"
t,14775.0,-0.34,"[1, 0, 5, 4]","[3.0, 0.0, 58.0, 35.0]"
t,14780.0,-0.15999999999999992,"[1, 0, 2, 0]","[8.0, 0.0, 34.0, 29.0]"
t,14785.0,0.25,"[1, 1, 0, 0]","[13.0, 3.0, 21.0, 11.0]"
t,14790.0,0.22999999999999998,"[2, 1, 0, 0]","[23.0, 8.0, 3.0, 0.0]"
t,14795.0,0.13999999999999996,"[0, 0, 1, 1]","[8.0, 3.0, 4.0, 1.0]"
t,14800.0,0.23000000000000004,"[0, 0, 4, 3]","[0.0, 0.0, 17.0, 12.0]"
t,14805.0,-0.34,"[0, 0, 6, 5]","[0.0, 0.0, 41.0, 35.0]"
t,14810.0,-0.53,"[0, 0, 6, 5]","[0.0, 0.0, 55.0, 46.0]"
t,14815.0,-0.09000000000000008,"[0, 0, 3, 3]","[0.0, 0.0, 63.0, 37.0]"
t,14820.0,0.41000000000000003,"[1, 0, 1, 1]","[5.0, 0.0, 32.0, 21.0]"
t,14825.0,0.32,"[1, 0, 0, 0]","[10.0, 0.0, 15.0, 7.0]"
t,14830.0,0.14,"[1, 0, 0, 0]","[15.0, 0.0, 2.0, 1.0]"
t,14835.0,0.010000000000000009,"[1, 1, 0, 0]","[20.0, 1.0, 0.0, 0.0]"
t,14840.0,-0.09999999999999998,"[2, 1, 0, 0]","[26.0, 6.0, 0.0, 0.0]"
t,14845.0,-0.09999999999999998,"[0, 0, 1, 1]","[0.0, 0.0, 1.0, 1.0]"
t,14850.0,0.24999999999999997,"[0, 0, 3, 2]","[0.0, 0.0, 11.0, 8.0]"
t,14855.0,-0.19999999999999998,"[0, 0, 3, 2]","[0.0, 0.0, 19.0, 11.0]"
t,14860.0,0.0,"[1, 1, 0, 0]","[3.0, 1.0, 9.0, 5.0]"
t,14865.0,0.10999999999999999,"[1, 1, 0, 1]","[8.0, 6.0, 1.0, 3.0]"
t,14870.0,0.10999999999999999,"[0, 0, 2, 3]","[0.0, 0.0, 6.0, 14.0]"
t,14875.0,-0.07,"[0, 0, 4, 5]","[0.0, 0.0, 22.0, 36.0]"
t,14880.0,-0.37999999999999995,"[0, 0, 4, 3]","[0.0, 0.0, 34.0, 43.0]"
t,14885.0,-0.06000000000000005,"[1, 0, 0, 0]","[3.0, 0.0, 24.0, 24.0]"
t,14890.0,0.29000000000000004,"[0, 0, 0, 1]","[0.0, 0.0, 16.0, 15.0]"
t,14895.0,-0.08000000000000002,"[0, 0, 3, 4]","[0.0, 0.0, 24.0, 26.0]"
t,14900.0,-0.45,"[0, 0, 6, 7]","[0.0, 0.0, 47.0, 54.0]"
t,14905.0,-0.45,"[1, 0, 4, 6]","[2.0, 0.0, 57.0, 57.0]"
t,14910.0,-0.2400000000000001,"[1, 1, 3, 4]","[7.0, 5.0, 36.0, 56.0]"
t,14915.0,0.0,"[2, 1, 0, 1]","[16.0, 10.0, 29.0, 42.0]"
t,14920.0,0.18000000000000016,"[0, 0, 0, 0]","[8.0, 0.0, 23.0, 33.0]"
t,14925.0,0.31999999999999995,"[0, 0, 2, 2]","[0.0, 0.0, 30.0, 40.0]"
t,14930.0,-0.28,"[0, 0, 5, 6]","[0.0, 0.0, 49.0, 61.0]"
t,14935.0,-0.28,"[0, 0, 3, 3]","[0.0, 0.0, 42.0, 46.0]"
t,14940.0,0.020000000000000018,"[0, 0, 1, 3]","[0.0, 0.0, 33.0, 39.0]"
t,14945.0,0.16000000000000003,"[0, 0, 2, 2]","[0.0, 0.0, 46.0, 49.0]"
t,14950.0,-0.3400000000000001,"[0, 0, 6, 4]","[0.0, 0.0, 68.0, 64.0]"
